,mark,model,description,fuel,km,year,gearbox,price,power,isautoscout,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad
27505,PEUGEOT,5008,II BlueHDi 130 S&amp;S EAT8 Active Business,Diesel,49814.0,2020,Automatique,23990.0,131.0,1,1,0,1,0,1,0,0
27506,CITROEN,Xsara Picasso,2.0 HDi 90 Pack 5,Diesel,150000.0,2002,Manuelle,2990.0,90.0,1,1,0,1,1,0,0,0
27507,OPEL,Insignia,"BREAK -54% 2,0 CDTI 174CV BVA8 +GPS+CAM+OPTS",Diesel,61352.0,2020,Automatique,21090.0,174.0,1,0,0,1,1,0,0,1
27508,TESLA,Model S,100D DUAL MOTOR 422ch BVA,Electrique,119984.0,2018,Automatique,56900.0,423.0,1,0,0,1,1,1,1,1
27509,PORSCHE,Cayenne,E-HYBRID COUPE 3.0 V6 462 CV FRANCE PREMIERE MAIN,Électrique/Essence,35000.0,2021,Automatique,99990.0,340.0,1,1,0,1,0,1,1,1
27510,VOLKSWAGEN,Polo,1.4 TDI 75 BMT Confortline,Diesel,179000.0,2015,Manuelle,8200.0,75.0,1,1,0,1,1,0,0,0
27511,TOYOTA,C-HR,2.0 200ch Collection Premiere,Autres,8500.0,2024,Automatique,43499.0,154.0,1,0,1,1,1,1,1,1
27512,MERCEDES-BENZ,CLA 180,180 136ch Progressive Line,Essence,56000.0,2020,Manuelle,27990.0,137.0,1,0,1,1,1,1,1,1
27513,FORD,Fiesta,1.6 EcoBoost 182,Essence,107520.0,2014,Manuelle,14990.0,182.0,1,1,0,1,1,1,0,1
27514,MERCEDES-BENZ,A 250,Mercedes 2.0 250 220 CH SPORT- AMG TOIT OUVRANT GA,Essence,83000.0,2016,Automatique,22990.0,219.0,1,0,1,1,1,1,1,1
27515,TOYOTA,Yaris,Yaris 3 - 1.5 l HYBRIDE 100 H FRANCE,Électrique/Essence,37600.0,2020,Automatique,13700.0,101.0,1,0,0,1,1,1,1,1
27516,BMW,M4,COMPETITION XDRIVE CABRIO LASER HARMAN KARDON CUIR,Essence,13500.0,2022,Automatique,89900.0,510.0,1,0,0,1,1,1,1,1
27517,AUDI,A1,1.0 30 TFSI 116,Essence,22726.0,2019,Manuelle,19990.0,116.0,1,0,0,1,1,1,0,1
27518,RENAULT,Megane,1.5 dCi 115 EDC6 Business,Diesel,52001.0,2019,Automatique,14020.0,116.0,1,0,1,1,1,1,1,1
27519,DACIA,Duster,Blue dCi 115 4x4 Prestige,Diesel,33000.0,2020,Manuelle,19200.0,116.0,1,1,0,1,1,1,1,1
27520,SUZUKI,Vitara,1.4 Hybrid Comfort+ Cuir LED GPS,Essence,10.0,2022,Manuelle,21769.0,129.0,1,0,0,1,1,1,1,1
27521,VOLVO,C30,2.0 D 136CH SUMMUM,Diesel,146000.0,2008,Manuelle,5490.0,137.0,1,1,0,1,1,1,0,1
27522,NISSAN,Micra,1.2 65CH 25EME ANNIVERSAIRE 3P,Essence,120000.0,2008,Manuelle,4190.0,67.0,1,1,0,0,0,0,0,0
27523,VOLKSWAGEN,T-Roc,2.0 TDI 190 ch DSG7 4MOTION ACC DCC VIRTUAL CARPLA,Diesel,142000.0,2019,Automatique,24990.0,190.0,1,0,0,1,1,1,1,1
27524,OPEL,Mokka,1.2 Turbo 100ch Edition,Essence,40000.0,2021,Manuelle,16999.0,102.0,1,1,1,1,1,0,0,0
27525,RENAULT,Espace,VI E-Tech hybrid 200 esprit Alpine + Pack city Pre,Autres,10.0,2023,Automatique,44990.0,200.0,1,0,0,1,1,1,1,1
27526,OPEL,Astra,2.2 DTi 16V Sport,Diesel,230000.0,2003,Manuelle,1100.0,124.0,1,1,0,1,1,1,0,1
27527,BMW,i3,94 Ah - GPS - Leder - Airco - Topstaat 1Ste Eig,Electrique,97420.0,2018,Automatique,20990.0,170.0,1,0,0,1,1,1,1,1
27528,AUDI,Q2,35 TDI 150ch Advanced S tronic 7,Diesel,16122.0,2023,Automatique,34900.0,171.2730640535373,1,1,1,1,1,1,0,1
27529,RENAULT,ZOE,E-Tech Life charge normale R110 Achat Intégral - 2,Electrique,41023.0,2021,Automatique,15000.0,110.0,1,1,1,1,0,0,0,0
27530,FORD,Tourneo,Custom 2.0 TDCi 136 Trend 320 GPS,Diesel,10.0,2024,Manuelle,41433.0,136.0,1,0,0,1,1,1,1,1
27531,RENAULT,Clio,0.9 TCe 90ch energy Intens Euro6 2015,Essence,85457.0,2016,Manuelle,10999.0,171.2730640535373,1,1,0,1,1,1,0,0
27532,PEUGEOT,308,SW 1.2 PureTech 130ch S,Essence,56973.0,2018,Manuelle,13000.0,131.0,1,1,0,1,1,1,0,1
27533,RENAULT,Espace,Espace dCi 160 Energy Twin Turbo Intens EDC,Diesel,142774.0,2018,Automatique,16990.0,160.0,1,0,0,1,1,1,1,1
27534,HYUNDAI,TUCSON,1.6 T-GDi 150ch Hybrid 48V Creative,Autres,57739.0,2021,Manuelle,25999.0,152.0,1,0,1,1,1,1,1,1
27535,RENAULT,Clio,1.2 16V 75 eco2 Authentique,Essence,121227.0,2010,Manuelle,5980.0,75.0,1,1,0,1,1,0,0,0
27536,RENAULT,Master,2.3DCI 145CV RJ,Diesel,61128.0,2019,Manuelle,29900.0,147.0,1,0,0,1,1,1,1,1
27537,FORD,Mustang,5.0 V8 GT Performance BremboHors homologation 4500,Essence,69006.0,2017,Automatique,31999.0,420.0,1,0,0,1,1,1,1,1
27538,BMW,116,116d ch Urban Chic,Diesel,155000.0,2015,Manuelle,11300.0,116.0,1,1,0,1,1,1,0,1
27539,TESLA,Model 3,Standard Range Plus RWD,Electrique,55000.0,2022,Automatique,34900.0,275.0,1,0,1,1,1,1,1,1
27540,RENAULT,Grand Scenic,1.5 dCi Silver Edition 5pl. FAP,Diesel,113730.0,2011,Manuelle,9900.0,110.0,1,0,1,1,1,1,1,1
27541,RENAULT,ZOE,Life charge normale R110 Achat Intégral,Electrique,26334.0,2020,Automatique,15999.0,171.2730640535373,1,1,1,1,1,0,0,0
27542,DACIA,Lodgy,1.5 dCI 110ch 7 places Prestige,Diesel,116000.0,2012,Manuelle,8900.0,110.0,1,1,0,1,1,0,1,0
27543,MERCEDES-BENZ,CL,B 200 CDI FAP BlueEfficiency Fascination,Diesel,132000.0,2012,Manuelle,12980.0,171.2730640535373,1,1,0,1,1,1,1,0
27544,TOYOTA,Yaris,116h Design 5p,Électrique/Essence,10758.0,2020,Automatique,18499.0,171.2730640535373,1,1,1,1,1,1,1,0
27545,OPEL,Corsa,1.4 - 100 Twinport Cosmo,Essence,120000.0,2010,Manuelle,5000.0,101.0,1,1,0,1,1,0,0,0
27546,OPEL,Astra,GTC 1.7 CDTI 125 Sport,Diesel,150000.0,2008,Manuelle,4990.0,125.0,1,1,0,1,1,1,0,0
27547,TOYOTA,RAV 4,2.0D-4D 143 DYNAMIC,Diesel,109887.0,2017,Manuelle,18990.0,143.0,1,1,1,1,1,1,1,1
27548,PEUGEOT,206,1.9 D,Diesel,167300.0,2000,Manuelle,2000.0,171.2730640535373,1,0,1,1,1,1,0,0
27549,RENAULT,Kangoo,3 Places BLUE DCI 80 GRAND CONFORT,Diesel,127000.0,2020,Manuelle,10300.0,80.0,1,1,0,1,1,0,0,0
27550,PEUGEOT,Rifter,BLUEHDI 130CH S\u0026S STANDARD ALLURE EAT8,Diesel,91900.0,2020,Automatique,21990.0,133.0,1,0,0,1,1,0,1,1
27551,RENAULT,Trafic,5p./3pl. L1H1 1.6 dCi CONFORT ÉDITION,Diesel,102116.0,2017,Manuelle,13950.0,95.0,1,1,0,1,1,0,0,0
27552,PEUGEOT,3008,3008 BlueHDi 180ch S\u0026S EAT8 Allure Business,Diesel,66784.0,2019,Automatique,25990.0,181.0,1,0,1,1,1,1,0,1
27553,OPEL,Corsa,1.2 Turbo 100 ch BVM6 Elegance,Essence,29000.0,2020,Manuelle,16000.0,101.0,1,1,1,1,1,0,0,0
27554,RENAULT,Grand Scenic,1.2 TCe 130 Intens GPS,Essence,77600.0,2018,Manuelle,15589.0,132.0,1,1,0,1,1,1,0,0
27555,VOLKSWAGEN,Polo,TDI 70 United,Diesel,99900.0,2009,Manuelle,5900.0,69.0,1,1,0,1,1,0,0,0
27556,NISSAN,X-Trail,1.6 dCi 2WD/ 7pl /CAM 360/ NAVI/ PANO/ CRUISE/FULL,Diesel,135443.0,2014,Manuelle,13990.0,131.0,1,0,0,1,1,1,1,1
27557,RENAULT,Twingo,1.2i Pack,Essence,218500.0,1995,Manuelle,1700.0,54.0,1,1,0,1,1,0,0,0
27558,PEUGEOT,3008,1.2 130 CV ALLURE 19900 Kms,Essence,19900.0,2018,Manuelle,17990.0,131.0,1,1,0,1,1,1,0,1
27559,TOYOTA,Corolla,1.8 140ch GR Sport MY24,Autres,4999.0,2024,Automatique,33999.0,99.0,1,0,1,1,1,1,1,1
27560,RENAULT,Clio,1.5 DCI 110CH ENERGY INTENS 5P,Diesel,136496.0,2016,Manuelle,10900.0,111.0,1,1,0,1,1,1,1,0
27561,FORD,Mustang,Fastback Bullitt,Essence,48000.0,1967,Automatique,84900.0,171.2730640535373,1,1,0,1,1,1,0,1
27562,OPEL,Corsa,1.7 CDTI - 125 FAP Cosmo,Diesel,138000.0,2007,Manuelle,5490.0,125.0,1,1,0,1,1,1,1,1
27563,TOYOTA,RAV 4,Rav 4 Hybride 4x2 - BV CVT 2013 Dynamic PHASE 2,Électrique/Essence,153800.0,2016,Automatique,18800.0,197.0,1,0,0,1,1,1,1,1
27564,MERCEDES-BENZ,S 450,S 450 4MATIC Limousine AMG Line COMAND APS/Autom.,Essence,30008.0,2019,Automatique,70900.0,367.0,1,0,0,1,1,1,1,1
27565,FORD,Focus,1.0 SCTi EcoBoost 125 BVA Titanium MOTEUR 6000kms,Essence,59000.0,2018,Automatique,13990.0,125.0,1,0,0,1,1,1,1,1
27566,AUDI,A1,30 TFSI 110 ch BVM6 Design,Essence,7498.0,2023,Manuelle,26890.0,110.0,1,1,1,1,1,0,0,1
27567,FORD,Mustang,GT Coupe,Essence,77420.0,1966,Automatique,27500.0,171.2730640535373,1,1,0,1,1,1,0,1
27568,PEUGEOT,5008,1.5 BlueHDi 130ch S\u0026S Allure Pack EAT8,Diesel,9856.0,2023,Automatique,33299.0,171.2730640535373,1,0,1,1,1,1,1,1
27569,NISSAN,Qashqai,GENERATION-II 1.2 DIGT 116 ch 2WD,Essence,95000.0,2014,Manuelle,11990.0,117.0,1,1,0,1,1,1,0,0
27570,MERCEDES-BENZ,GLC 300,300 de 194+122ch AMG Line 4Matic 9G-Tronic,Autres,95021.0,2020,Automatique,53900.0,197.0,1,0,0,1,1,1,1,1
27571,PEUGEOT,308,1.2 Puretech 130 CH - ALLURE PACK,Essence,8000.0,2022,Automatique,23990.0,131.0,1,1,1,1,0,1,1,1
27572,AUDI,A4,35TDi AVANT Sport STronic *MATRIX-VIRTUAL-CARPLAY*,Diesel,91000.0,2019,Automatique,25990.0,150.0,1,0,1,1,1,1,1,1
27573,RENAULT,ZOE,Intens charge normale R135 - 20,Electrique,20515.0,2020,Automatique,17990.0,171.2730640535373,1,1,1,1,1,1,1,0
27574,MITSUBISHI,Eclipse,2.4 MIVEC PHEV 188ch Intense Design 4WD,Électrique/Essence,18343.0,2022,Automatique,29499.0,171.2730640535373,1,0,1,1,1,1,1,1
27575,MERCEDES-BENZ,GLC 220,4 MATIC PACK AMG **GARANTIE 24 MOIS**,Diesel,110007.0,2018,Automatique,31990.0,170.0,1,0,0,1,1,1,1,1
27576,NISSAN,Juke,"1,0DIG-T 117 6MT N-Connecta **NAVI-CAMERA-S.CHA...",Essence,57970.0,2020,Manuelle,16499.0,117.0,1,0,1,1,1,1,1,1
27577,PEUGEOT,106,1.1i XN,Essence,145000.0,1995,Manuelle,600.0,60.0,1,1,1,1,0,0,0,0
27578,OPEL,Vivaro,FOURGON FGN F2900 L1H1 1.6 CDTI 120 CH PACK BUSINE,Diesel,49600.0,2018,Manuelle,19990.0,120.0,1,1,0,1,1,0,0,0
27579,RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Électrique/Essence,5744.0,2023,Automatique,31999.0,171.2730640535373,1,0,1,1,1,1,1,1
27580,BMW,330,d Pack 4,Diesel,200000.0,2000,Manuelle,6990.0,184.0,1,1,0,1,1,1,0,1
27581,NISSAN,Juke,(2) 1.6 N-CONNECTA 117 AUTO,Essence,103400.0,2015,Automatique,11490.0,118.0,1,1,1,1,1,1,1,1
27582,AUDI,A6,V6 3.0 tdi 218 s tronic 7 quattro s line première,Diesel,109000.0,2016,Automatique,28490.0,171.2730640535373,1,0,0,1,1,1,1,1
27583,RENAULT,ZOE,Life charge normale R110 4cv,Electrique,26095.0,2020,Automatique,10000.0,110.0,1,1,1,1,1,0,0,0
27584,MERCEDES-BENZ,GLC 43 AMG,Classe GLC43 Coupé 9G-Tronic 4Matic Executive,Essence,70785.0,2018,Automatique,53990.0,367.0,1,0,0,1,1,1,1,1
27585,MERCEDES-BENZ,CL,Coupé C 300 d - BVA 9G-Tronic COUPE - BM 205 AMG,Diesel,109000.0,2019,Automatique,29900.0,245.0,1,0,0,1,1,1,1,1
27586,OPEL,Corsa,1.2i Cosmo,Essence,108000.0,2016,Manuelle,7450.0,69.0,1,1,0,1,1,0,0,0
27587,PORSCHE,Macan,S 3.0 354 ch PDK,Essence,21990.0,2020,Automatique,87990.0,354.0,1,0,0,1,1,1,1,1
27588,MERCEDES-BENZ,GLC 43 AMG,V6 367cv Turbo 4Matic Navi Burmester Attelage Elec,Essence,42452.0,2017,Automatique,49990.0,367.0,1,0,0,1,1,1,1,1
27589,BMW,M5,Touring 507ch SMG7,Essence,71900.0,2008,Automatique,65000.0,507.0,1,0,1,1,1,1,1,0
27590,MAZDA,3,2.0 SKYACTIV-G 120 Dynamique BVA,Essence,84121.0,2017,Automatique,14990.0,122.0,1,1,0,1,1,1,0,1
27591,VOLVO,XC60,T6 Recharge AWD Ultra Dark Pano AHK,Électrique/Essence,10.0,2024,Automatique,65131.0,349.0,1,0,0,1,1,1,1,1
27592,MERCEDES-BENZ,GLC 200,GLC 200 d AMG-Line RWD Multi+Kamera+Totw+MBUX Navi,Diesel,50562.0,2020,Automatique,39990.0,163.0,1,0,0,1,1,1,1,1
27593,TESLA,Model 3,Long Range Dual Motor AWD,Electrique,88840.0,2019,Automatique,29994.0,462.0,1,0,0,1,1,1,1,1
27594,PORSCHE,Cayenne,PLATINUM EDITION V6 3.0 TDi Tiptronic 245cv,Diesel,142000.0,2013,Automatique,27900.0,246.0,1,0,0,1,1,1,1,1
27595,OPEL,Insignia,2.0 D 174ch GS Line Pack BVA8,Diesel,60978.0,2021,Automatique,24998.0,177.0,1,0,1,1,1,1,1,1
27596,FORD,Mustang,Grande V8 351ci,Essence,109700.0,1969,Automatique,34900.0,171.2730640535373,1,1,0,1,1,1,0,1
27597,RENAULT,Scenic,IV 1.6 dCi 130 Energy Intens,Diesel,95652.0,2018,Manuelle,14590.0,131.0,1,0,0,1,1,0,0,0
27598,BMW,525,SERIE 5 F10 (01/10-07/2013) 218ch 130g Exclusive A,Diesel,113000.0,2013,Automatique,16000.0,218.0,1,0,0,1,1,1,1,1
27599,PEUGEOT,208,1.5 HDi 100 Ch CARPLAY / TEL REGUL,Diesel,68000.0,2021,Manuelle,13990.0,101.0,1,1,1,1,1,0,0,1
27600,OPEL,Mokka X,1.4 TURBO 140CH INNOVATION 4X2,Essence,76146.0,2017,Manuelle,13990.0,141.0,1,1,0,1,1,1,0,1
27601,VOLKSWAGEN,Polo,1.0 TSI 95ch Life,Essence,15.0,2023,Manuelle,22600.0,97.0,1,1,1,1,1,0,0,1
27602,MERCEDES-BENZ,CLA 45 AMG,I (C117) 45 AMG 4Matic Edition 1,Essence,132500.0,2014,Automatique,28999.0,362.0,1,0,1,1,1,1,1,1
27603,AUDI,Q2,advanced,Diesel,3400.0,2024,Automatique,33835.0,116.0,1,0,0,1,1,1,1,1
27604,RENAULT,Koleos,Trafic L2 H1 1.6 Dci 120 CV + Galerie de toit,Diesel,49000.0,2021,Manuelle,21990.0,120.0,1,0,0,1,1,0,0,0
27605,RENAULT,Megane,Mégane III dCi 130 FAP Energy eco2 Bose,Diesel,118500.0,2014,Manuelle,9400.0,129.0,1,0,0,1,1,0,0,0
27606,PORSCHE,Taycan,Taycan 4 Cross Turismo,Electrique,27600.0,2022,Automatique,97800.0,381.0,1,0,1,1,1,1,1,1
27607,PORSCHE,Taycan,TURBO S CROSS TURISMO 761CH BURMESTER,Electrique,2200.0,2021,Automatique,124990.0,761.0,1,0,0,1,1,1,1,1
27608,PEUGEOT,206,+ 1.4e 75ch Génération,Essence,48909.0,2012,Manuelle,5800.0,73.0,1,1,0,1,1,0,0,1
27609,RENAULT,Trafic,III (2) COMBI L2 2.0 DCI 150 9PL RED,Diesel,10.0,2024,Manuelle,43900.0,171.2730640535373,1,0,1,1,1,0,0,0
27610,RENAULT,Koleos,1.3 160 TCe Initiale LEDER BOSE SOUND NAVI AIRCO,Essence,75017.0,2021,Automatique,28850.0,158.0,1,0,1,1,1,1,1,1
27611,NISSAN,Juke,1.5 DCI 110 TEKNA,Diesel,5.0,2013,Manuelle,18790.0,110.0,1,1,0,1,1,1,0,0
27612,PEUGEOT,208,1.2 PureTech 82 Active,Essence,83128.0,2019,Manuelle,7990.0,83.0,1,1,0,1,0,0,0,0
27613,RENAULT,Clio,IV dCi 90 eco2 GT-LINE,Diesel,86000.0,2016,Manuelle,9990.0,90.0,1,1,0,1,1,1,0,0
27614,MERCEDES-BENZ,A 180,1.6I URBAN 55000 KM 1ere MAIN CLIM JA,Essence,55000.0,2013,Manuelle,14900.0,122.0,1,1,0,1,1,1,0,1
27615,FERRARI,California,V8 4.3,Essence,50122.0,2010,Semi-automatique,94700.0,466.0,1,1,0,1,1,1,1,0
27616,PEUGEOT,3008,1.6 e-HDi Allure STT ETG*GPS*CUIR*XENON*TOIT PANO*,Diesel,47000.0,2015,Manuelle,13990.0,114.0,1,1,0,1,1,1,0,1
27617,RENAULT,Grand Modus,1.5 dCi 85 eco2 Dynamique,Diesel,126900.0,2008,Manuelle,4990.0,86.0,1,1,0,1,1,0,0,0
27618,VOLKSWAGEN,Arteon,R-Line,Diesel,10480.0,2023,Automatique,47500.0,150.0,1,0,0,1,1,1,1,1
27619,FERRARI,599,GTB Fiorano F1,Essence,59500.0,2009,Automatique,124990.0,620.0,1,0,0,1,1,1,1,1
27620,FORD,Kuga,2.5 Duratec 225ch PHEV ST-Line X BVA,Électrique/Essence,8900.0,2023,Automatique,44900.0,171.2730640535373,1,0,1,1,1,1,1,1
27621,PEUGEOT,308,1.6 HDi 92ch FAP Access,Diesel,96553.0,2012,Manuelle,7400.0,92.0,1,0,0,1,1,0,0,0
27622,CITROEN,Jumper,"L2H2 Bluehdi 130 cv,GPS,2019",Diesel,138000.0,2019,Manuelle,16300.0,131.0,1,1,0,1,1,1,0,1
27623,PEUGEOT,2008,1.5 BlueHDi 110ch S\u0026S Active Business 5cv,Diesel,67287.0,2021,Manuelle,17499.0,171.2730640535373,1,0,1,1,1,1,1,1
27624,PEUGEOT,2008,1.2 PureTech 130ch E6.c Signature S\u0026S,Essence,66364.0,2019,Manuelle,13499.0,171.2730640535373,1,1,1,1,0,1,0,1
27625,MERCEDES-BENZ,A 180,180 CDI AVANTGARDE,Diesel,114037.0,2013,Manuelle,7990.0,110.0,1,1,0,1,1,1,0,0
27626,SKODA,Fabia,1.2 CR TDi BREAK/FACELIFT/EURO5/1PROP CARNET,Diesel,143457.0,2011,Manuelle,3750.0,75.0,1,1,0,1,1,0,0,0
27627,PEUGEOT,2008,1.2 130 Ch ALLURE CAMERA / GPS CARPLAY,Essence,87000.0,2019,Manuelle,11990.0,131.0,1,1,1,1,0,1,0,1
27628,BMW,740,SERIE 7 740i Exclusive A ***VENDU***,Essence,152000.0,2009,Automatique,15990.0,326.0,1,0,0,1,1,1,1,1
27629,TOYOTA,Yaris,yaris 69 VVT-i Tendance 5p,Essence,17000.0,2013,Manuelle,10990.0,171.2730640535373,1,0,0,1,1,1,1,1
27630,PORSCHE,Macan,Turbo 3.0 440 ch PDK,Essence,64000.0,2019,Automatique,79900.0,441.0,1,0,0,1,1,1,1,1
27631,OPEL,Vivaro,FGN F2900 L2H1 1.6 CDTI 115 CH,Diesel,263000.0,2015,Manuelle,8500.0,114.0,1,0,0,1,1,1,1,1
27632,RENAULT,Twingo,II,Essence,30714.0,2011,Manuelle,9490.0,75.0,1,1,0,0,1,0,0,0
27633,OPEL,Vivaro,1.6 CDTi - 6pl - GPS - Airco - Lichte Vracht - ...,Diesel,77644.0,2017,Manuelle,22990.0,121.0,1,0,0,1,1,1,1,1
27634,SKODA,Kodiaq,2.0 TDI 150 SCR STYLE 4X4 5 PLACES,Diesel,212638.0,2017,Manuelle,13700.0,152.0,1,0,1,1,1,1,1,1
27635,RENAULT,Clio,IV dCi 90 Energy eco2 Business 82g,Diesel,126000.0,2015,Manuelle,8190.0,90.0,1,1,0,1,1,0,0,0
27636,FORD,Fiesta,1.1 85 CH BVM5 BUSINESS NAV,Essence,68078.0,2019,Manuelle,10990.0,86.0,1,1,0,1,1,0,0,1
27637,AUDI,Q3,2.0 TDI 150 Quattro Ambiente,Diesel,117860.0,2017,Manuelle,16490.0,150.0,1,1,0,1,1,1,0,1
27638,CITROEN,SAXO,Saxo 1.1 SX,Essence,125000.0,2000,Manuelle,1490.0,58.0,1,1,0,1,1,0,0,0
27639,OPEL,Insignia,Diesel 122 BVA8 Elegance +GPS,Diesel,19000.0,2022,Automatique,22900.0,122.0,1,0,1,1,1,1,1,1
27640,FORD,Edge,2.0 TDCi 210 Powershift Intelligent AWD Titanium,Diesel,196300.0,2016,Automatique,13900.0,209.0,1,1,0,1,1,1,0,1
27641,AUDI,A1,1.4 TFSI 125 S-Tronic7 Ambition luxe - Toit ouvran,Essence,54784.0,2017,Automatique,16990.0,125.0,1,1,0,1,1,1,0,1
27642,RENAULT,ZOE,R135 Intens,Electrique,36150.0,2020,Automatique,15490.0,136.0,1,1,1,1,1,0,0,0
27643,PORSCHE,Cayenne,E-HYBRID 462 CV TIPTRONIC S,Autres,43443.0,2021,Automatique,92950.0,461.0,1,0,0,1,1,1,1,1
27644,MITSUBISHI,Space Star,1.2 MIVEC 71ch Red Line EDITION CVT 2024,Essence,500.0,2023,Automatique,16990.0,72.0,1,1,0,1,1,1,0,0
27645,MERCEDES-BENZ,E 36 AMG,Cabriolet E36 AMG,Essence,180000.0,1995,Automatique,85000.0,272.0,1,0,0,1,1,1,1,1
27646,VOLKSWAGEN,Touran,highiline,Diesel,49407.0,2020,Manuelle,25000.0,116.0,1,0,0,1,1,0,0,0
27647,MERCEDES-BENZ,CL,V COUPE 2.0 300 245 FASCINATION,Essence,54900.0,2019,Automatique,42990.0,258.0,1,1,1,1,1,1,0,1
27648,AUDI,A3,2.0 TDI 184 S tronic 7 Quattro Line,Diesel,136000.0,2017,Manuelle,18500.0,184.0,1,1,0,1,1,1,0,1
27649,MERCEDES-BENZ,CL,300 d Extra-Long Avantgarde 9G-Tronic,Diesel,38000.0,2022,Automatique,73490.0,171.2730640535373,1,0,1,1,1,1,1,1
27650,VOLKSWAGEN,Passat,4.0 W8 4Motion A,Essence,221000.0,2001,Automatique,5500.0,275.0,1,0,0,1,1,1,1,1
27651,MITSUBISHI,Outlander,4WD PHEV Hybride 163ch Instyle carnet à jour,Autres,122500.0,2014,Automatique,17990.0,163.0,1,0,0,1,1,1,1,1
27652,AUDI,A3,Sportback 2.0 TDI 184 S Line Quattro tronic 6,Diesel,143700.0,2013,Manuelle,18990.0,184.0,1,1,0,1,1,1,0,1
27653,VOLKSWAGEN,Passat,R-Line,Essence,6000.0,2023,Automatique,39990.0,190.0,1,0,0,1,1,1,1,1
27654,HYUNDAI,KONA,1.0 T-GDi 120ch FAP Executive Euro6d-T EVAP,Essence,32000.0,2020,Manuelle,18999.0,171.2730640535373,1,0,0,1,1,1,1,1
27655,BMW,116,D / Pack M / Gps Pro / Xenon / LED / Cruise / PDC,Diesel,70000.0,2021,Manuelle,23490.0,116.0,1,1,1,1,1,1,0,1
27656,PEUGEOT,208,1.2 PureTech 100ch S\u0026S Active EAT8,Essence,52363.0,2020,Automatique,16499.0,171.2730640535373,1,1,0,1,1,1,0,1
27657,CITROEN,DS5,1.6 THP 200 So Chic,Essence,120919.0,2012,Manuelle,10150.0,200.0,1,1,0,1,1,1,0,0
27658,RENAULT,Talisman,Grandt TCe160 EDC Limited Cuir,Essence,28329.0,2020,Automatique,22888.0,159.0,1,0,0,1,1,1,1,1
27659,BMW,X3,M Sport A,Diesel,130095.0,2014,Automatique,17980.0,150.0,1,1,0,1,1,1,0,1
27660,BMW,i3,170ch 120Ah Edition WindMill Atelier,Electrique,50700.0,2020,Automatique,21990.0,171.2730640535373,1,0,0,1,1,1,1,1
27661,BMW,420,420dA xDrive 190ch M Sport,Diesel,24577.0,2021,Automatique,46995.0,193.0,1,0,0,1,1,1,1,1
27662,MAZDA,RX-8,1.3 Performance Pack,Essence,94500.0,2007,Manuelle,12800.0,231.0,1,1,0,1,1,1,1,1
27663,FORD,Mustang,"GT FASTBACK V8 5,0L - PAS DE MALUS",Essence,53850.0,2017,Manuelle,49900.0,171.2730640535373,1,0,0,1,1,0,0,0
27664,NISSAN,Leaf,150CH 40KWH TEKNA,Electrique,2530.0,2019,Automatique,18990.0,152.0,1,1,0,1,1,1,1,0
27665,VOLKSWAGEN,Touareg,3.0 V6 TDI 204ch BlueMotion Technology Carat 4Moti,Diesel,129737.0,2015,Automatique,26480.0,207.0,1,0,0,1,1,1,1,1
27666,VOLVO,XC40,T4 Recharge 129 + 82ch Business DCT 7,Électrique/Essence,59180.0,2020,Automatique,31300.0,171.2730640535373,1,0,0,1,1,1,1,1
27667,PEUGEOT,207,SW 1.4e 75ch Urban,Essence,143000.0,2010,Manuelle,2000.0,73.0,1,1,0,1,1,1,0,0
27668,HYUNDAI,i30,TWIST NLINE MT,Essence,50.0,2024,Manuelle,25538.0,120.0,1,0,0,1,1,0,0,1
27669,NISSAN,X-Trail,e-Power 204ch Tekna,Autres,5000.0,2024,Automatique,48599.0,207.0,1,0,0,1,1,1,1,1
27670,RENAULT,Scenic,1.7 Blue dCi 120ch Intens,Diesel,58818.0,2019,Manuelle,18299.0,171.2730640535373,1,0,1,1,1,1,1,1
27671,RENAULT,Clio,1.5 BLUE DCI 100CH INTENS -21N,Diesel,46281.0,2021,Manuelle,15900.0,102.0,1,1,1,1,1,0,0,1
27672,AUDI,A1,SPORTBACK -25% 30 TFSI 110cv SPORT+GPS+LED+OPTIONS,Essence,8960.0,2023,Manuelle,26590.0,110.0,1,0,1,1,1,1,1,1
27673,RENAULT,Captur,Blue DCI 115 EDC BUSINESS,Diesel,24500.0,2020,Automatique,19790.0,116.0,1,1,1,1,1,1,0,1
27674,PEUGEOT,Traveller,Long BlueHDi 180ch S\u0026amp;S EAT8 Active,Diesel,122028.0,2018,Automatique,31990.0,179.0,1,0,0,1,1,1,1,1
27675,PORSCHE,Targa,4 GTS 450 ch 911 991.2 Superbe état !!,Essence,83000.0,2017,Automatique,126900.0,450.0,1,0,0,1,1,1,1,1
27676,AUDI,A3,Sportback 2.0 TDI 150 Quattro S Line,Diesel,169000.0,2015,Manuelle,17000.0,150.0,1,1,0,1,1,1,0,1
27677,RENAULT,Clio,III Clio 1.5 dCi 85 eco2 Dynamique Quickshift,Diesel,58000.0,2008,Automatique,7500.0,86.0,1,1,0,1,1,1,0,0
27678,AUDI,A1,30 TFSI 116ch Design Luxe,Essence,52485.0,2019,Manuelle,19790.0,118.0,1,1,0,1,1,1,0,1
